3851917613 -82184, -16.599999999999998, False
3870008136 321447, -4.800000000000001, False
3868531885 -94638, -0.1999999999999984, False
3869882210 639839, 0.6000000000000005, True
3872076235 -69592, 8.400000000000002, True
3871741994 -1512746, -0.6000000000000023, True
3862344051 -1057147, -0.20000000000000373, False
3870734014 187396, 4.400000000000002, False
3853443180 89225, -7.4, False
3871696234 -70095, 1.2000000000000046, False
3871705686 164089, -7.0, True
3871274401 743841, -9.599999999999998, True
3871255238 115126, -0.19999999999999574, False
3871722867 -29511, 7.8, True
3870269084 -321767, -3.200000000000001, True
3859469486 475665, 0.8000000000000034, True
3870512738 948174, 0.7999999999999998, True
3798436586 -258865, 0.8000000000000034, True
3870768820 -79710, -0.8000000000000007, False
3871365656 -76471, 3.8000000000000003, True
3866860250 2362083, -0.1999999999999975, True
3868540870 -61024, -0.40000000000000124, False
3871374474 -539760, -7.3999999999999995, False
3872019432 -15243, 3.6000000000000014, False
3871215744 -31873, -6.1999999999999975, True
3847148038 38092, 15.599999999999996, False
3780045642 14472, 4.400000000000005, True
3872016021 -698735, 0.20000000000000462, True
3871644334 112183, -1.1999999999999984, True
3871436315 -1125454, -5.000000000000002, False
3870029920 -464535, -0.7999999999999989, False
3871668084 -2611057, -0.20000000000000018, False
3871768302 2940155, 1.9999999999999956, True
3866849150 167073, 11.2, False
3844296333 1807, 3.199999999999999, False
3871475025 -30290, -14.600000000000001, True
3870721628 810585, -5.329070518200751e-15, True
3870318306 -338699, -3.552713678800501e-15, True
3871519072 -133424, -0.5999999999999979, True
3870721723 -503541, -0.7999999999999989, False
3870239578 178025, 7.399999999999999, True
3871746566 -314272, -7.200000000000003, False
3868432627 1095290, 1.2000000000000046, True
3865468035 969032, -0.3999999999999977, False
3871938824 -137943, 11.799999999999997, True
3872065434 -69625, 1.200000000000002, True
3849735738 769373, 5.199999999999999, True
3871793802 304121, 4.600000000000003, True
3858231672 125708, 0.20000000000000018, False
3872091074 621887, 0.19999999999999618, True
3870251567 294893, -0.5999999999999979, True
3868622549 -154388, -11.600000000000001, True
3859540937 881128, 1.400000000000004, True
3738251504 474156, 0.5999999999999988, True
3871184538 -131581, -0.6000000000000032, False
3810017859 -778802, 2.8, True
3861541587 89063, -3.3999999999999986, True
3853886904 34186, 4.6000000000000005, True
3871210597 741869, -0.1999999999999984, True
3871163127 -250028, -1.2000000000000028, False
3871548218 -923812, 0.5999999999999979, True
3872045948 -17598, -1.800000000000002, True
3854472558 -48406, -12.2, False
3871983073 384401, -1.2000000000000002, False
3871905242 -94442, -5.4, False
3871956308 -1402394, 0.5999999999999996, True
3842493227 -745591, -0.1999999999999975, True
3871681355 1936, -6.199999999999999, False
3864882149 -252831, 0.7999999999999998, False
3745544972 1002476, 1.4000000000000048, True
3854698497 -257052, -10.399999999999999, True
3855587188 147138, -10.600000000000001, True
3848368092 -752782, -1.0000000000000044, False
3871741095 -1321349, -0.6000000000000005, False
3871560854 -327644, -2.400000000000002, False
3871535164 80351, 10.199999999999996, False
3861994086 43891, -1.0, False
3871603378 -1434241, -1.599999999999996, True
3871479468 43255, -6.800000000000001, True
3871332620 -1470312, 2.3999999999999986, False
3863802255 163549, 3.0000000000000018, False
3871711381 228795, 1.5999999999999979, True
3871472231 -957057, -0.9999999999999964, False
3870180790 982267, -0.40000000000000213, False
3870051187 524414, -0.1999999999999993, True
3862246670 -206404, 3.9999999999999982, False
3858776338 142467, 0.9999999999999991, False
3871186461 -1132070, -0.1999999999999984, False
3855492256 -452926, 8.4, True
3871474438 3255943, 0.6000000000000041, True
3869998544 117055, -0.400000000000003, False
3856911008 -72155, 5.8, False
3872080164 -236360, -0.9999999999999978, False
3868700675 37101, 4.599999999999996, False
3869400279 38106, -2.000000000000002, False
3847551670 -528294, 0.9999999999999973, True
3872066968 353183, -1.4000000000000021, False
3861957063 -470612, 1.9999999999999973, True
3871190265 82305, -2.6645352591003757e-15, True
