3871985728 177755.8, -0.040000000000000036, 0
3871939053 416676.6, 0.07999999999999963, 1
3870957181 43612.4, 0.41999999999999993, 1
3871012195 65290.0, -0.06666666666666687, 0
3870491493 76843.8, 0.2666666666666666, 0
3870403852 255764.8, 0.0, 1
3869898951 44054.6, 0.6000000000000001, 1
3869870214 168693.2, 0.10000000000000009, 1
3869784098 27843.6, 1.1999999999999997, 1
3869612372 161502.4, -0.39999999999999947, 0
3874717969 147660.6, -0.5333333333333332, 1
3874703946 36431.0, -0.9333333333333331, 0
3873601808 70576.6, -0.020000000000000462, 0
3872283880 60466.4, -0.30000000000000027, 1
3871957426 89212.8, 0.22666666666666702, 1
3871964373 77765.0, 0.21666666666666634, 1
3871981674 75842.8, -0.8666666666666667, 1
3870976006 18229.8, -0.10000000000000009, 1
3870943236 13249.8, 0.33333333333333304, 0
3873765755 56649.6, -0.19999999999999973, 1
3873689621 198318.8, -0.13333333333333286, 1
3873732907 70121.4, -0.4333333333333331, 1
3870996258 115206.0, 0.0, 1
3870991383 141730.0, -0.07999999999999963, 1
3870467837 173371.0, 0.03333333333333366, 0
3870415515 34611.4, 0.6400000000000001, 0
3869305768 70275.6, -0.30000000000000027, 0
3869322567 191583.40000000002, -0.6133333333333328, 1
3869280544 71032.6, 0.3999999999999999, 1
3870702881 115400.0, -0.16000000000000103, 1
3870568071 209711.8, -0.03999999999999959, 0
3866799480 675624.6, -0.20000000000000018, 1
3857949176 672547.4, 0.11999999999999922, 0
3857924124 130392.79999999999, -8.881784197001252e-16, 0
3857847330 152844.6, -0.2800000000000007, 0
3857841530 67143.79999999999, -0.26666666666666616, 1
3847011216 253858.6, 0.11999999999999922, 0
3843684222 215630.8, -0.040000000000000036, 0
3843538373 224478.6, 0.12000000000000055, 0
3855309787 85928.4, -0.30000000000000027, 0
3847712830 69053.0, 0.050000000000000266, 1
3841081224 87369.2, 0.40000000000000036, 0
3841025245 105735.59999999999, -0.4000000000000008, 0
3840873557 70802.20000000001, 0.3066666666666671, 1
3840849906 310630.6, -0.3166666666666673, 1
3840768212 147612.8, -0.5466666666666669, 1
3840361091 110371.2, -0.08000000000000052, 0
3840323142 113205.0, 1.173333333333333, 1
3838512723 184485.8, -0.15000000000000036, 1
3872934064 177492.4, -0.08000000000000052, 1
3872896971 338159.0, 4.440892098500626e-16, 1
3872030727 211325.6, -0.08000000000000052, 1
3871468241 163372.8, 0.31999999999999984, 1
3871447699 400923.4, -0.07999999999999963, 0
3871148164 539412.0, -0.03999999999999959, 1
3870122620 196671.6, -0.040000000000000924, 0
3870098237 138185.4, 0.06666666666666687, 1
3869641095 178572.59999999998, 0.3599999999999999, 0
3869605899 180356.6, -0.12000000000000055, 1
3873381380 35758.399999999994, 0.6499999999999999, 1
3873279452 39570.0, 0.6833333333333336, 1
3872246215 48480.4, 0.6500000000000004, 0
3872261511 186198.6, -0.6000000000000001, 0
3870121280 23795.6, -0.30000000000000027, 0
3870117300 38149.0, -0.7333333333333325, 1
3870052133 113198.4, -0.7666666666666666, 0
3870027702 49608.2, 0.583333333333333, 0
3865224377 91231.6, 1.083333333333334, 1
3874758129 49870.0, -0.23333333333333295, 1
3874707336 42159.399999999994, 0.5, 0
3871219836 20183.4, -0.8999999999999999, 1
3874694284 261570.40000000002, 0.16000000000000014, 1
3874691820 366878.80000000005, 0.04000000000000048, 1
3874504870 356893.4, 0.11999999999999922, 1
3873382743 252114.6, 0.0, 1
3873319500 207420.0, -0.03999999999999959, 1
3873296609 180633.4, -0.08000000000000052, 0
3873294492 344280.0, 0.040000000000000036, 1
3873272252 129013.8, 0.1200000000000001, 1
3873071646 80736.4, 0.03999999999999915, 1
3867707719 189570.8, -0.16666666666666652, 1
3874340744 44696.6, -0.06666666666666643, 1
3873227910 81826.6, 0.24000000000000066, 1
3871932644 58902.6, 0.23999999999999977, 1
3871838065 113862.0, -0.050000000000000266, 1
3871599925 83582.6, 0.34999999999999964, 1
3871565731 141904.6, 0.7833333333333337, 0
3869410067 83731.8, -1.2500000000000004, 0
3869306935 91563.4, -0.40000000000000036, 0
3869313212 48244.8, -0.71, 0
3869301669 55458.2, 0.4500000000000002, 0
